13	1085	1
13	1086	1
13	1087	1
13	1088	1
13	1089	1
13	1090	1
13	1091	1
13	1092	2
13	1093	1
13	1094	1
13	1095	1
13	1096	1
13	1097	1
13	1098	2
13	1099	2
14	272	1
14	662	1
14	663	1
14	1368	2
14	1369	2
14	1371	9
14	1373	2
14	1375	8
14	1378	2
14	1381	2
14	1386	2
14	1387	1
14	1388	2
15	1408	2
15	67	1
15	1413	1
15	1414	1
15	1415	1
16	7	75
16	1294	1
16	1433	2
16	1435	2
16	1437	1
16	1438	1
16	1439	1
16	1440	1
16	1441	1
16	1442	1
16	1443	1
16	1444	1
16	1445	1
16	1446	1
16	1447	1
16	1448	1
17	1472	1
17	1473	2
17	1474	3
17	1475	1
17	1476	1
17	1477	1
17	1478	1
17	1479	1
18	2	1
18	686	1
18	555	1
18	556	1
18	557	1
18	558	1
18	559	1
18	560	1
18	561	1
18	569	1
18	570	1
18	571	1
18	572	1
18	573	1
18	574	1
18	577	1
19	1	42
19	1026	2
19	617	1
19	6	14
19	481	2
19	1512	1
19	1513	1
19	1514	1
20	1536	6
20	1537	10
20	2	2
20	1	2
20	1547	5
20	1553	2
20	1555	3
20	1556	12
20	1560	2
20	1562	1
20	1563	1
20	1564	2
20	1565	3
20	1566	2
20	1567	2
20	1568	1
20	1569	1
20	1570	3
20	1571	1
20	1572	3
20	1573	1
20	1574	1
20	1575	2
20	1576	1
20	1577	1
20	1578	1
20	1579	1
20	1580	1
20	1581	1
20	1582	3
20	1583	1
20	1584	1
20	1585	2
20	1586	1
20	1587	2
20	1588	1
20	53	4
20	1590	1
20	1591	1
20	1592	1
21	8	4
21	68	1
21	165	1
21	189	1
21	62	4
21	193	1
21	964	1
21	1631	1
21	1632	1
22	257	2
22	10	1
22	1549	1
22	18	1
22	1842	1
22	28	1
22	258	1
22	591	2
22	1109	1
22	107	4
22	1646	41
22	1650	3
22	1161	1
22	1815	1
22	1677	6
22	1679	5
22	656	1
22	1684	6
22	622	15
22	1687	11
22	1688	2
22	1689	6
22	1690	4
22	1691	2
22	1692	7
22	1693	12
22	1694	2
22	1695	12
22	1696	53
22	1701	2
22	1564	2
22	1706	2
22	1711	4
22	1713	2
22	1714	4
22	1715	9
22	1822	2
22	1718	6
22	1719	4
22	1724	4
22	1725	12
22	1727	2
22	1734	2
22	1737	1
22	1738	1
22	1739	1
22	1740	1
22	1741	1
22	1742	1
22	1743	1
22	1744	1
22	1745	1
22	1746	1
22	1747	1
22	1748	1
22	1749	1
22	1750	1
22	1751	2
22	1752	1
22	1753	4
22	1754	13
22	1755	1
22	1756	5
22	1757	5
22	1758	1
22	1759	1
22	1760	5
22	1761	1
22	1762	1
22	1763	1
23	8	1
23	1867	1
23	62	2
23	835	1
23	971	1
23	1868	3
23	1869	1
23	1870	1
23	1871	1
23	1872	2
24	2	2
24	6	1
24	7	2
24	1026	2
24	1518	1
24	1564	1
24	555	2
24	1580	2
24	1581	1
24	562	1
24	51	3
24	60	3
24	61	6
24	584	1
24	586	1
24	1611	1
24	76	1
24	1616	1
24	1617	1
24	86	1
24	87	4
24	95	1
24	613	1
24	617	1
24	452	1
24	2034	1
24	678	1
24	689	1
24	694	1
24	726	1
24	727	1
24	2000	1
24	740	1
24	742	2
24	1772	1
24	2002	1
24	772	1
24	2010	1
24	1822	2
24	1313	2
24	2013	1
24	1887	4
24	864	1
24	1889	4
24	867	1
24	1893	3
24	1894	2
24	1896	2
24	1898	3
24	1900	9
24	1909	4
24	1910	3
24	1914	2
24	893	1
24	2027	1
24	1932	2
24	1933	2
24	1427	2
24	1429	1
24	1430	2
25	2048	2
25	2049	2
25	2050	1
25	2051	1
25	772	1
25	2053	1
25	2054	1
25	1026	1
25	2052	1
25	678	2
25	1453	1
25	435	1
25	74	1
26	9	1
26	1867	1
26	824	1
26	2062	1
26	2063	1
26	2064	1
26	2065	1
27	2080	1
27	2081	1
27	2082	1
27	2083	2
28	1	21
28	2	1
28	86	1
28	6	9
28	8	1
28	1547	3
28	1554	1
28	1556	12
28	1561	1
28	1564	2
28	90	1
28	1575	2
28	53	2
28	59	1
28	60	10
28	61	16
28	62	4
28	2120	5
28	73	1
28	74	2
28	2123	1
28	2124	1
28	2125	1
28	2126	1
28	2127	1
28	80	1
28	2129	1
28	2130	1
28	2131	3
28	2132	1
28	2133	1
28	2134	1
28	2135	1
28	2136	1
28	2137	1
28	2138	1
28	2139	1
28	2140	1
28	2141	3
28	2142	2
28	95	1
28	2144	1
28	2145	2
28	2146	1
28	2147	1
28	2148	1
28	2149	1
28	2150	1
29	2506	1
29	1391	1
29	2438	1
29	431	1
29	2439	1
29	2091	1
29	2479	1
29	2483	1
29	803	2
29	62	4
29	2485	1
29	98	1
29	2491	1
29	105	1
29	2442	2
29	2425	4
29	2177	8
29	2178	7
29	2179	13
29	2180	2
29	2181	4
29	2183	5
29	2184	15
29	2185	9
29	2192	2
29	2194	5
29	2196	10
29	2197	6
29	2198	20
29	2199	7
29	2203	2
29	2461	1
29	2444	1
29	2427	2
29	2497	1
29	201	4
29	202	1
29	204	1
29	2254	8
29	2255	2
29	2256	3
29	2259	3
29	2261	2
29	2263	13
29	2264	5
29	2340	1
29	2270	2
29	2271	2
29	2275	4
29	2279	4
29	2280	3
29	2285	6
29	2290	2
29	2291	2
29	2292	9
29	2446	1
29	2295	9
29	2303	1
29	2304	4
29	2305	2
29	2306	2
29	2307	1
29	2308	1
29	2309	1
29	2310	1
29	2311	1
29	2312	1
29	2313	4
29	2314	1
29	2315	3
29	2316	4
29	2317	1
29	2318	1
29	2319	1
29	2320	2
29	2321	5
29	2322	1
29	2323	1
29	2324	1
29	2325	1
29	2326	1
29	2327	1
29	2328	1
29	2329	2
29	2330	1
29	2331	1
29	2332	2
29	2333	1
29	2334	1
29	2335	1
29	2336	1
29	2337	1
29	2338	1
29	2339	1
29	292	1
29	2341	2
29	2342	2
29	2343	1
29	2344	1
29	2345	1
29	2346	1
29	2347	1
29	2348	1
29	2349	2
29	302	1
29	2351	4
30	2560	1
30	2561	1
30	2	2
30	1539	2
30	2564	1
30	2565	1
30	2566	1
30	2567	1
30	8	2
30	2569	1
30	2570	1
30	2571	2
30	2060	1
30	2562	1
30	2574	1
30	2575	1
30	2576	1
30	2577	1
30	1042	1
30	2563	1
30	2580	1
30	2581	1
30	2582	1
30	2583	1
30	2584	1
30	2585	1
30	2586	1
30	2587	1
30	2588	1
30	2589	1
30	2590	3
30	2591	1
30	2592	1
30	2593	1
30	2594	1
30	2595	1
30	2596	1
30	6	3
30	2598	1
30	39	1
30	2600	1
30	2601	1
30	2602	1
30	2603	1
30	2604	1
30	2605	1
30	2606	1
30	2607	2
30	2608	1
30	2568	2
30	2610	1
30	2611	1
30	52	2
30	53	2
30	1590	1
30	2615	1
30	2616	1
30	2617	1
30	2618	1
30	59	7
30	60	2
30	61	3
30	2622	1
30	2623	1
30	2624	1
30	2625	1
30	2626	1
30	2627	1
30	2628	1
30	69	3
30	2630	1
30	2631	1
30	2632	1
30	2572	1
30	2634	1
30	2635	1
30	1622	1
30	565	1
30	2638	1
31	2124	1
31	1	1
31	67	4
31	741	1
31	2048	1
31	457	1
31	203	1
31	1411	1
32	1032	1
32	62	1
32	854	1
32	2658	1
32	2659	1
32	2660	1
32	2661	1
32	2662	1
32	2663	1
33	2695	2
33	2696	2
33	2697	1
33	2698	1
33	2699	1
33	2700	1
33	2701	1
33	2702	2
33	2703	1
33	2704	2
33	17	1
33	2706	1
33	2707	1
33	2708	1
33	2709	1
33	2710	1
33	2711	1
33	2712	1
33	2713	1
33	2714	1
33	27	1
33	2716	1
33	2717	1
33	2718	1
33	197	1
33	1312	1
33	2288	1
34	398	1
34	430	1
34	2756	1
34	2330	1
34	2719	1
34	2720	2
34	2723	8
34	169	7
34	2732	2
34	2733	3
34	2734	1
34	2735	4
34	2736	3
34	2737	9
34	2738	4
34	2739	2
34	2740	1
35	2080	2
35	113	1
35	45	1
35	2766	1
35	2767	3
35	2768	1
36	0	1
36	1	47
36	2	4
36	6	44
36	1287	3
36	1548	1
36	1549	1
36	1935	11
36	75	1
36	1312	1
36	774	1
36	1537	1
36	39	1
36	2789	1
36	52	8
36	94	8
36	694	1
36	59	14
36	60	22
37	2816	1
37	2817	1
37	2818	1
37	2819	1
37	2820	1
37	2821	1
37	2822	1
37	2823	1
37	2824	1
37	2825	1
37	2826	1
37	2827	1
38	15	1
38	16	1
38	42	1
38	44	1
38	45	1
38	591	1
38	2918	1
38	622	3
38	113	10
38	1658	2
38	650	1
38	1675	1
38	655	1
38	1187	1
38	796	1
38	2932	1
38	2933	1
38	1757	2
38	235	1
38	2839	2
38	2840	5
38	2844	2
38	2845	4
38	2849	2
38	2850	2
38	2852	3
38	2870	2
38	824	1
38	2873	2
38	2879	1
38	2880	1
38	2881	1
38	2882	1
38	2883	1
38	2884	1
38	2885	1
38	2886	1
38	2887	1
38	2888	1
38	2889	1
38	2890	1
38	2891	4
38	2892	1
38	2893	2
39	388	1
39	2437	1
39	1415	2
39	2440	1
39	265	1
39	2443	1
39	2349	1
39	145	1
39	2194	1
39	2195	1
39	2350	1
39	2972	4
39	2929	1
39	2724	1
39	2981	1
39	2982	1
39	2983	1
39	2984	1
39	2985	1
39	2986	1
39	2987	1
39	2988	1
39	2989	1
39	2990	1
39	2991	1
39	2992	1
39	2993	1
39	2994	1
39	2995	1
39	2996	1
39	2997	1
39	822	4
40	1474	1
40	3035	1
40	518	2
40	2919	2
40	2850	1
40	514	1
41	3040	4
41	1415	1
41	2454	1
41	3047	2
41	3048	1
41	169	1
42	3072	2
42	2	5
42	3075	1
42	3076	1
42	3077	1
42	3078	1
42	3079	1
42	3080	1
42	3081	1
42	3082	1
42	1547	4
42	3084	1
42	3074	1
42	3086	1
42	3087	1
42	3088	1
42	3089	1
42	3090	1
42	1539	1
42	3092	1
42	3093	1
42	3094	2
42	3095	1
42	3096	1
42	3097	1
42	3098	1
42	3099	1
42	3100	1
42	3101	1
42	3102	1
42	3103	1
42	32	1
42	2593	1
42	1575	1
43	902	1
43	904	1
43	1317	1
43	3121	1
43	3115	1
43	3116	1
43	3117	1
43	3118	1
43	3119	1
43	3120	1
43	8	1
43	3122	1
43	3123	3
43	3124	1
43	3125	1
44	3078	2
44	1547	4
44	1555	1
44	1561	1
44	32	26
44	37	1
44	2599	1
44	1576	1
44	3117	1
44	1326	1
44	51	2
44	59	1
44	60	1
44	61	2
44	702	1
45	3088	1
45	3097	1
45	3163	2
45	40	1
45	3114	3
45	53	1
45	62	10
45	64	5
45	69	1
45	2119	1
45	77	1
45	2638	1
45	3153	4
45	3160	2
45	91	2
45	3164	2
45	3166	4
45	1635	2
45	3175	2
45	3176	1
45	3177	1
45	3178	1
45	107	2
45	3180	1
45	3181	1
45	3182	3
45	3183	1
45	3184	1
45	3185	1
45	3186	1
45	2675	1
45	3188	2
45	3189	1
45	3190	1
45	3191	1
45	3192	1
45	3193	1
45	3194	1
46	146	1
46	2200	1
46	3225	17
46	3228	1
46	3229	1
46	3230	1
46	3231	1
46	3232	2
46	3233	1
46	3234	1
47	784	1
47	1298	1
47	1571	1
47	3240	6
47	3247	1
47	3248	1
47	3249	1
47	3250	1
47	3251	1
47	3252	1
47	3253	1
47	694	1
47	3255	1
48	8	1
48	2441	1
48	1422	1
48	2201	1
48	922	1
48	2202	3
48	2724	1
48	3123	1
48	2361	1
48	62	3
48	3263	8
48	3265	2
48	3266	9
48	3271	4
48	3272	1
49	1	2
49	6	1
49	39	1
49	2088	1
49	2091	1
49	3132	1
49	3133	1
49	62	17
49	68	1
49	591	2
49	1619	4
49	90	1
49	93	1
49	94	1
49	2686	1
49	2689	3
49	3203	1
49	2693	1
49	2711	2
49	3224	2
49	2330	1
49	162	1
49	2331	1
49	2724	2
49	2725	1
49	1309	1
49	2737	1
49	3263	1
49	196	1
49	3271	1
49	2251	1
49	3283	1
49	3295	2
49	3298	33
49	739	1
49	3304	4
49	3305	4
49	3306	4
49	3312	2
49	3313	2
49	3314	2
49	2295	3
49	3321	4
49	3326	1
49	3327	1
49	3328	1
50	2306	8
50	2697	1
50	3089	1
50	2091	4
50	2351	2
50	3378	41
50	3381	2
50	3383	1
50	3384	2
50	3385	1
50	3386	4
50	3387	1
50	3388	1
50	3389	1
51	1	30
51	2562	1
51	6	10
51	13	1
51	3099	1
51	1564	1
51	3078	1
51	60	4
51	61	6
51	1600	1
51	2625	1
51	1603	1
51	1606	1
51	3425	1
51	3148	1
51	1614	1
51	591	1
51	82	2
51	86	1
51	606	1
51	2143	1
51	613	1
51	3431	1
51	109	1
51	2159	1
51	3185	1
51	655	1
51	691	1
51	1214	1
51	1741	1
51	719	2
51	727	1
51	3456	1
51	1299	1
51	1333	1
51	1856	1
51	3398	2
52	3584	1
52	3585	1
52	3586	2
52	1539	1
52	3588	2
52	3589	2
52	6	2
52	3591	1
52	3592	1
52	3587	1
52	3102	1
52	3590	1
52	52	3
52	53	1
52	59	3
52	60	4
52	3139	1
52	2630	1
52	72	3
52	74	2
52	2124	1
52	77	2
52	2638	1
52	1615	1
52	90	1
52	92	1
52	614	1
52	1650	2
52	446	1
52	449	2
52	3523	2
52	3529	1
52	458	1
52	3532	1
52	727	1
52	3535	1
52	3537	1
52	1772	2
52	760	1
52	761	1
52	1279	1
52	775	1
52	1290	1
52	1296	1
52	2841	1
52	1309	1
52	1828	2
52	1322	1
52	3553	1
52	3574	1
52	1360	2
52	871	2
52	1411	1
52	3460	57
53	1971	2
53	897	1
53	2	3
53	3627	1
53	3056	1
53	1287	2
53	904	1
53	3595	3
53	3596	2
53	1026	2
53	776	1
53	3629	2
53	1808	1
53	1560	16
53	1299	1
53	2580	1
53	3630	2
53	3607	1
53	3608	1
53	3609	1
53	3610	3
53	3611	1
53	3612	2
53	3613	1
53	3614	1
53	3615	1
53	3616	3
53	3617	1
53	3618	1
53	3619	1
53	3620	1
53	3621	1
53	3622	1
53	39	2
54	640	1
54	192	1
54	3203	2
54	1415	1
54	3649	1
54	8	1
54	2697	1
54	656	1
54	3651	1
54	196	2
54	2332	1
54	158	1
54	3106	1
54	422	1
54	28	1
54	2091	1
54	2732	1
54	176	1
54	2993	1
54	821	1
54	3648	1
54	3393	1
55	2178	1
55	3331	1
55	388	1
55	1418	2
55	3219	2
55	2453	2
55	406	1
55	2459	1
55	413	1
55	2473	1
55	2731	1
55	2349	1
55	3122	1
55	822	3
55	2999	1
56	3712	3
56	1537	1
56	3714	4
56	3715	5
56	3716	2
56	3717	1
56	3718	2
56	3719	1
56	3720	1
56	3721	1
56	3722	1
56	3723	1
56	3724	2
56	3725	1
57	3745	1
57	3746	1
57	3747	1
57	3684	1
57	3749	1
57	3750	1
58	2506	1
58	64	1
58	2052	1
58	902	3
58	2314	2
58	2317	1
58	782	2
58	3216	1
58	2251	1
58	3223	2
58	664	1
58	111	1
58	3100	1
58	3802	1
58	1310	1
58	3744	1
58	3746	1
58	3803	1
58	2758	2
58	555	3
58	2732	1
58	3758	2
58	3806	1
58	59	1
58	3773	1
58	3774	1
58	3775	1
58	3776	1
58	3777	1
58	3778	1
58	3779	1
58	3780	2
59	1287	2
59	1	4
59	2	1
59	6	12
59	2113	1
59	1290	1
59	3595	2
59	1939	3
59	691	1
59	1559	2
59	3466	1
59	572	1
59	34	2
59	35	1
59	902	1
59	1962	1
59	555	2
59	626	2
59	686	2
59	1458	3
59	51	1
59	1974	1
59	311	1
59	3828	1
59	60	1
60	2560	1
60	1	23
60	3	1
60	86	3
60	3078	1
60	3073	3
60	1553	1
60	1554	1
60	2580	2
60	2581	1
60	1560	1
60	3610	1
60	3612	3
60	1285	3
60	32	4
60	36	3
60	1574	1
60	3079	1
60	1458	2
60	51	5
60	53	4
60	59	1
60	60	3
60	61	2
60	3136	1
60	70	2
60	4093	1
60	2635	2
60	1612	1
60	2126	2
60	781	1
60	80	2
60	81	1
60	1618	1
60	3850	5
60	88	1
60	1893	1
60	614	1
60	4028	1
60	114	2
60	617	1
60	788	1
60	4084	1
60	789	1
60	4067	1
60	2584	1
60	3730	1
60	3732	1
60	3733	1
60	2711	1
60	1600	1
60	680	1
60	4039	1
60	3759	1
60	691	2
60	3772	1
60	704	3
60	3777	1
60	710	3
60	2513	1
60	731	1
60	741	1
60	3814	34
60	3815	7
60	744	1
60	2172	1
60	3818	1
60	3822	2
60	3823	4
60	3825	2
60	3826	3
60	3827	2
60	3829	3
60	1273	1
60	3834	10
60	1919	3
60	3836	2
60	3837	2
60	3840	26
60	3841	22
60	4049	1
60	3844	3
60	3845	19
60	3846	16
60	3849	5
60	1290	2
60	4055	1
60	780	1
60	1293	1
60	3857	3
60	786	1
60	1411	1
60	3860	3
60	3861	6
60	3862	3
60	792	1
60	1818	1
60	1308	2
60	4058	1
60	3871	2
60	4059	1
60	902	1
60	2857	1
60	2858	1
60	3886	2
60	1330	2
60	3891	3
60	3893	5
60	3894	2
61	3747	1
61	644	1
61	4101	5
61	4102	1
61	4103	1
61	4104	1
61	201	3
62	4116	2
62	4136	1
62	4137	1
62	4138	1
62	4139	1
62	4140	1
62	4141	1
62	4142	1
62	4143	1
62	4144	1
62	4145	1
62	4146	1
62	4147	1
62	4148	1
62	4149	1
62	4150	1
62	4151	1
62	4152	1
62	4153	1
62	4154	1
62	4155	1
62	4156	1
62	4157	1
62	4158	1
62	4159	1
62	4160	1
62	4161	1
62	4162	2
62	4163	1
62	4164	1
62	4165	1
62	4166	1
62	4167	1
62	4168	1
62	4169	1
62	4170	1
62	4171	1
62	4172	1
62	4173	1
62	4174	1
63	3333	1
63	555	2
63	559	1
63	560	1
63	562	5
63	568	1
63	569	1
63	570	1
63	571	1
63	572	1
63	573	1
63	574	1
63	576	1
63	78	12
63	3152	2
63	2641	5
63	4208	15
63	4212	2
63	4217	3
63	4232	2
63	4237	2
63	4240	1
63	4241	1
63	4242	3
63	4243	1
63	4244	1
63	4245	1
63	4246	1
63	4247	1
63	4248	1
63	4249	1
63	4250	2
63	4251	1
63	4252	1
63	4253	1
63	4254	1
63	4255	1
63	4256	1
63	4257	1
63	4258	1
63	4259	1
63	4260	1
63	4261	1
63	4262	1
63	4263	1
63	4264	1
63	4265	1
64	4342	1
64	485	1
64	1575	1
64	904	1
64	75	1
64	4333	3
64	4334	2
64	685	1
65	4352	1
65	4353	1
65	4354	1
65	4355	1
65	4356	1
65	4357	1
65	4358	1
65	4359	2
65	4360	1
65	4361	1
65	4224	1
65	4363	1
65	3084	1
65	4365	1
66	68	1
66	1026	2
66	1411	1
66	298	1
66	3338	1
66	1303	1
66	3202	1
66	4367	3
66	4368	4
66	145	2
66	274	1
66	277	1
66	4375	4
66	4376	2
66	4395	1
66	285	1
66	3742	1
66	4383	1
66	4384	1
66	4385	1
66	4386	3
66	4387	1
66	4388	1
66	4389	2
66	4390	1
66	4391	1
66	4392	1
66	4393	2
66	2090	2
66	2091	3
66	4396	1
67	896	1
67	3203	1
67	4358	1
67	4420	1
67	4418	1
67	3216	1
67	2755	1
67	4419	1
67	148	1
67	2069	1
67	662	1
67	3268	1
67	1308	1
67	288	2
67	3138	2
67	198	1
67	2091	1
67	203	1
67	2992	1
67	4424	2
67	1330	1
67	435	1
67	52	2
67	53	1
67	2251	1
67	4425	1
68	2051	1
68	4101	1
68	520	1
68	529	2
68	532	2
68	534	1
68	2916	1
68	2076	1
68	3102	1
68	3618	1
68	2083	4
68	42	2
68	43	2
68	44	37
68	45	3
68	46	1
68	47	1
68	59	1
68	62	1
68	4449	2
68	4535	1
68	591	2
68	2641	1
68	1625	1
68	4538	1
68	2917	2
68	4453	2
68	103	1
68	625	1
68	124	1
68	4222	1
68	113	1
68	3762	1
68	2078	1
68	2750	1
68	4291	1
68	2760	2
68	202	1
68	203	1
68	2766	2
68	730	2
68	1402	1
68	751	1
68	752	1
68	3316	1
68	760	1
68	2836	2
68	2845	2
68	2849	1
68	1330	1
68	1332	2
68	2891	1
68	2894	3
68	4433	1
69	3	1
69	1412	2
69	3097	1
69	1312	1
69	678	4
69	54	2
69	4553	1
69	4541	3
69	4542	2
69	4543	10
69	2625	7
69	4549	1
69	4550	1
69	4551	1
70	9	1
70	10	1
70	11	1
70	12	1
70	15	1
70	16	1
70	18	2
70	21	1
70	22	1
70	25	1
70	26	1
70	28	2
70	29	1
70	2100	1
70	2101	1
70	2102	1
70	2103	1
70	2104	1
70	2105	1
70	2106	1
70	2107	1
70	2108	1
70	2109	1
70	2110	1
70	2111	1
70	2112	1
70	78	1
70	2150	2
70	4237	1
70	4239	1
70	4243	1
70	4244	1
70	4246	2
70	4248	1
70	4256	1
70	4259	1
70	4266	1
70	4271	1
70	4272	1
70	574	1
70	4379	1
70	4920	1
70	4921	1
70	2532	1
70	2535	1
70	4605	5
70	4619	2
70	2572	1
70	2574	1
70	4628	2
70	555	1
70	556	1
70	557	1
70	558	1
70	559	1
70	560	2
70	561	1
70	562	1
70	563	1
70	565	1
70	566	2
70	567	1
70	2616	1
70	569	1
70	2618	1
70	571	1
70	572	1
70	573	1
70	4670	1
70	4671	1
70	4672	1
70	4673	1
70	4674	1
70	4675	1
70	2628	1
70	2629	1
70	4678	1
70	4679	1
70	4680	2
70	4681	1
70	4682	1
70	4683	1
70	4684	1
70	4685	1
70	4686	1
70	4687	1
70	4688	1
70	4689	1
70	4690	1
70	4691	1
70	4692	1
70	4693	1
70	4694	1
70	4695	1
70	4696	1
70	4697	1
70	4698	1
70	4699	1
70	4700	1
70	4701	1
70	4702	1
70	4703	1
70	4704	1
70	4705	1
70	4706	1
70	4707	1
70	4708	1
70	4709	1
70	4710	1
70	4711	1
70	4712	1
70	4713	1
70	4714	1
70	4715	1
70	4716	1
70	4717	1
70	4718	1
70	4719	1
70	4720	2
70	4721	1
70	4722	1
70	4723	1
70	4724	1
70	4725	1
70	4726	1
70	4727	1
70	4728	1
70	4729	1
70	4730	1
70	4731	1
70	4732	2
70	4733	1
70	4734	1
70	4735	1
70	4736	1
70	4737	1
70	4738	1
70	4739	1
70	4740	1
70	4741	1
70	4742	1
70	4743	1
70	4744	1
70	649	1
70	4746	1
70	651	2
70	4748	1
70	4749	1
70	4750	1
70	655	1
70	4752	1
70	4753	1
70	4754	1
70	4755	1
70	4756	1
70	4757	1
70	4758	1
70	4759	1
70	4760	1
70	4761	1
70	4762	1
70	4763	1
70	668	1
70	4765	1
70	4766	1
70	4767	1
70	4768	1
70	4769	1
70	4770	1
70	4771	1
70	4772	1
70	4773	1
70	4774	1
70	4775	1
70	4776	1
70	4777	1
70	4778	1
70	4779	1
70	4780	1
70	4781	2
70	4782	2
70	4783	1
70	4784	1
71	1537	1
71	1539	1
71	5	11
71	3078	2
71	1547	2
71	1548	3
71	3091	1
71	5013	1
71	3613	1
71	1572	2
71	1286	1
71	40	1
71	51	1
